User_ID,Var1,Age
20080821506,A,40-50
20080821507,NA,30-40
20080821508,A,50-60
20080821509,A,30-40
20080821510,A,
20080821511,A,20-30
20080821512,A,30-40
20080821513,NA,
20080821514,A,50-60
20080821515,A,30-40
20080821516,A,30-40
20080821517,A,
20080821518,A,20-30
20080821519,A,20-30
20080821520,A,
20080821521,A,50-60
20080821522,A,
20080821523,A,
20080821524,B,40-50
20080821525,A,
20080821526,A,40-50
20080821527,A,40-50
20080821528,A,30-40
20080821529,B,40-50
20080821530,A,30-40
20080821531,A,40-50
20080821532,A,
20080821533,NA,
20080821534,A,30-40
20080821535,B,
20080821536,A,40-50
20080821537,A,15-20
20080821538,A,
20080821539,A,30-40
20080821540,A,50-60
20080821541,A,
20080821542,A,60-70
20080821543,A,
20080821544,NA,50-60
20080821545,A,
20080821546,A,
20080821547,A,20-30
20080821548,A,
20080821549,A,20-30
20080821550,A,30-40
20080821551,A,20-30
20080821552,B,30-40
20080821553,B,50-60
20080821554,B,30-40
20080821555,NA,
20080821556,A,
20080821557,A,30-40
20080821558,B,
20080821559,A,60-70
20080821560,A,30-40
20080821561,A,30-40
20080821562,A,40-50
20080821563,A,40-50
20080821564,A,
20080821565,C,20-30
20080821566,A,
20080821567,A,40-50
20080821568,A,
20080821569,A,
20080821570,A,60-70
20080821571,NA,
20080821572,B,40-50
20080821573,A,40-50
20080821574,A,60-70
20080821575,A,50-60
20080821576,A,30-40
20080821577,A,
20080821578,A,
20080821579,A,30-40
20080821580,L,30-40
20080821581,A,40-50
20080821582,A,
20080821583,A,40-50
20080821584,A,30-40
20080821585,A,20-30
20080821586,A,
20080821587,B,50-60
20080821588,A,20-30
20080821589,A,15-20
20080821590,A,
20080821591,A,
20080821592,A,20-30
20080821593,A,40-50
20080821594,L,20-30
20080821595,A,30-40
20080821596,C,
20080821597,NA,
20080821598,A,50-60
20080821599,A,50-60
20080821600,A,30-40
20080821601,A,60-70
20080821602,A,
20080821603,A,20-30
20080821604,Other,
20080821605,A,50-60
20080821606,A,20-30
20080821607,A,20-30
20080821608,B,
20080821609,A,
20080821610,A,
20080821611,N,30-40
20080821612,A,40-50
20080821613,A,50-60
20080821614,A,40-50
20080821615,B,30-40
20080821616,A,
20080821617,A,
20080821618,A,
20080821619,A,
20080821620,A,
20080821621,A,
20080821622,A,
20080821623,A,50-60
20080821624,A,60-70
20080821625,I,30-40
20080821626,NA,40-50
20080821627,A,40-50
20080821628,A,30-40
20080821629,A,20-30
20080821630,A,20-30
20080821631,A,50-60
20080821632,A,50-60
20080821633,A,30-40
20080821634,A,
20080821635,A,
20080821636,A,30-40
20080821637,F,30-40
20080821638,A,40-50
20080821639,A,30-40
20080821640,Other,30-40
20080821641,B,
20080821642,A,40-50
20080821643,NA,
20080821644,A,
20080821645,A,30-40
20080821646,A,40-50
20080821647,A,40-50
20080821648,A,60-70
20080821649,D,30-40
20080821650,A,
20080821651,A,30-40
20080821652,A,20-30
20080821653,D,50-60
20080821654,A,30-40
20080821655,A,30-40
20080821656,A,40-50
20080821657,A,
20080821658,A,40-50
20080821659,A,
20080821660,A,
20080821661,A,
20080821662,A,
20080821663,A,50-60
20080821664,A,40-50
20080821665,A,
20080821666,A,
20080821667,A,40-50
20080821668,Other,15-20
20080821669,A,60-70
20080821670,A,60-70
20080821671,A,
20080821672,A,
20080821673,B,20-30
20080821674,A,30-40
20080821675,A,
20080821676,A,20-30
20080821677,A,50-60
20080821678,A,40-50
20080821679,A,
20080821680,A,
20080821681,A,
20080821682,A,30-40
20080821683,A,
20080821684,A,
20080821685,A,50-60
20080821686,A,
20080821687,A,
20080821688,A,Less tha 15
20080821689,A,
20080821690,A,
20080821691,A,50-60
20080821692,A,
20080821693,A,
20080821694,A,50-60
20080821695,B,60-70
20080821696,A,
20080821697,A,
20080821698,A,
20080821699,A,30-40
20080821700,A,40-50
20080821701,A,50-60
20080821702,A,30-40
20080821703,A,More than 70
20080821704,A,
20080821705,A,
20080821706,A,20-30
20080821707,A,
20080821708,A,
20080821709,A,
20080821710,A,40-50
20080821711,A,
20080821712,A,
20080821713,NA,
20080821714,A,
20080821715,A,
20080821716,V,20-30
20080821717,B,
20080821718,A,20-30
20080821719,B,60-70
20080821720,A,
20080821721,NA,
20080821722,A,
20080821723,A,20-30
20080821724,A,30-40
20080821725,NA,
20080821726,A,30-40
20080821727,A,
20080821728,NA,
20080821729,A,
20080821730,B,40-50
20080821731,A,
20080821732,B,
20080821733,A,50-60
20080821734,A,30-40
20080821735,A,15-20
20080821736,B,
20080821737,A,40-50
20080821738,A,
20080821739,A,50-60
20080821740,A,
20080821741,A,30-40
20080821742,A,30-40
20080821743,B,50-60
20080821744,A,40-50
20080821745,A,20-30
20080821746,A,30-40
20080821747,A,40-50
20080821748,A,30-40
20080821749,A,20-30
20080821750,A,30-40
20080821751,A,20-30
20080821752,A,15-20
20080821753,D,40-50
20080821754,Other,20-30
20080821755,A,40-50
20080821756,A,
20080821757,A,
20080821758,B,20-30
20080821759,A,50-60
20080821760,A,30-40
20080821761,F,20-30
20080821762,A,30-40
20080821763,A,30-40
20080821764,A,40-50
20080821765,A,40-50
20080821766,A,50-60
20080821767,B,
20080821768,B,20-30
20080821769,B,
20080821770,A,30-40
20080821771,B,30-40
20080821772,A,40-50
20080821773,A,40-50
20080821774,A,
20080821775,A,
20080821776,A,
20080821777,B,
20080821778,A,
20080821779,A,30-40
20080821780,A,60-70
20080821781,A,
20080821782,B,20-30
20080821783,A,20-30
20080821784,G,
20080821785,A,
20080821786,P,40-50
20080821787,A,50-60
20080821788,A,
20080821789,B,
20080821790,Other,20-30
20080821791,A,30-40
20080821792,A,50-60
20080821793,A,50-60
20080821794,A,50-60
20080821795,NA,
20080821796,A,
20080821797,B,
20080821798,A,
20080821799,A,30-40
20080821800,A,40-50
20080821801,A,50-60
20080821802,A,30-40
20080821803,A,50-60
20080821804,A,40-50
20080821805,A,50-60
20080821806,A,40-50
20080821807,A,50-60
20080821808,A,
20080821809,A,
20080821810,A,50-60
20080821811,A,
20080821812,G,
20080821813,A,
20080821814,A,30-40
20080821815,A,50-60
20080821816,NA,
20080821817,A,
20080821818,A,40-50
20080821819,B,30-40
20080821820,A,
20080821821,I,30-40
20080821822,A,40-50
20080821823,A,20-30
20080821824,A,20-30
20080821825,A,20-30
20080821826,A,50-60
20080821827,A,
20080821828,A,
20080821829,A,30-40
20080821830,A,
20080821831,A,50-60
20080821832,A,60-70
20080821833,NA,
20080821834,A,
20080821835,B,40-50
20080821836,A,40-50
20080821837,A,
20080821838,A,
20080821839,A,50-60
20080821840,A,
20080821841,A,50-60
20080821842,B,60-70
20080821843,A,30-40
20080821844,A,40-50
20080821845,A,
20080821846,A,
20080821847,A,50-60
20080821848,A,
20080821849,A,20-30
20080821850,A,50-60
20080821851,B,
20080821852,NA,
20080821853,A,
20080821854,A,60-70
20080821855,A,50-60
20080821856,A,
20080821857,NA,
20080821858,A,30-40
20080821859,A,
20080821860,A,40-50
20080821861,A,40-50
20080821862,A,40-50
20080821863,A,
20080821864,A,20-30
20080821865,A,30-40
20080821866,A,30-40
20080821867,A,50-60
20080821868,B,
20080821869,J,
20080821870,B,50-60
20080821871,A,Less tha 15
20080821872,A,30-40
20080821873,A,50-60
20080821874,A,More than 70
20080821875,A,50-60
20080821876,A,30-40
20080821877,A,
20080821878,A,30-40
20080821879,A,30-40
20080821880,A,40-50
20080821881,A,30-40
20080821882,A,
20080821883,B,20-30
20080821884,A,30-40
20080821885,A,30-40
20080821886,A,
20080821887,A,30-40
20080821888,A,30-40
20080821889,B,
20080821890,A,30-40
20080821891,F,20-30
20080821892,R,20-30
20080821893,A,
20080821894,A,
20080821895,A,
20080821896,A,40-50
20080821897,B,50-60
20080821898,F,
20080821899,A,20-30
20080821900,A,20-30
20080821901,A,30-40
20080821902,A,20-30
20080821903,A,60-70
20080821904,A,30-40
20080821905,NA,
20080821906,A,40-50
20080821907,A,40-50
20080821908,A,40-50
20080821909,NA,60-70
20080821910,A,50-60
20080821911,A,30-40
20080821912,A,
20080821913,B,
20080821914,A,
20080821915,F,20-30
20080821916,A,40-50
20080821917,A,Less tha 15
20080821918,A,40-50
20080821919,A,30-40
20080821920,F,30-40
20080821921,A,50-60
20080821922,NA,30-40
20080821923,A,20-30
20080821924,A,30-40
20080821925,A,30-40
20080821926,A,
20080821927,A,40-50
20080821928,D,
20080821929,A,
20080821930,A,
20080821931,A,
20080821932,A,40-50
20080821933,A,50-60
20080821934,A,30-40
20080821935,A,
20080821936,NA,
20080821937,A,60-70
20080821938,A,50-60
20080821939,NA,
20080821940,A,
20080821941,A,
20080821942,A,30-40
20080821943,A,30-40
20080821944,A,20-30
20080821945,A,20-30
20080821946,A,50-60
20080821947,A,
20080821948,A,
20080821949,A,
20080821950,A,30-40
20080821951,A,Less tha 15
20080821952,A,30-40
20080821953,A,40-50
20080821954,A,30-40
20080821955,A,
20080821956,A,40-50
20080821957,A,30-40
20080821958,A,
20080821959,A,15-20
20080821960,A,
20080821961,A,
20080821962,A,
20080821963,A,30-40
20080821964,A,
20080821965,A,60-70
20080821966,A,50-60
20080821967,A,
20080821968,A,30-40
20080821969,A,30-40
20080821970,A,40-50
20080821971,A,20-30
20080821972,A,
20080821973,A,40-50
20080821974,A,
20080821975,A,
20080821976,A,30-40
20080821977,A,40-50
20080821978,A,
20080821979,A,
20080821980,D,
20080821981,A,30-40
20080821982,A,
20080821983,A,
20080821984,A,
20080821985,NA,
20080821986,A,40-50
20080821987,A,20-30
20080821988,A,
20080821989,A,
20080821990,A,20-30
20080821991,B,
20080821992,R,20-30
20080821993,A,20-30
20080821994,A,20-30
20080821995,B,20-30
20080821996,A,
20080821997,C,
20080821998,A,20-30
20080821999,F,20-30
20080822000,E,
20080822001,A,30-40
20080822002,D,20-30
20080822003,A,40-50
20080822004,A,20-30
20080822005,A,
20080822006,NA,30-40
20080822007,C,15-20
20080822008,A,15-20
20080822009,L,20-30
20080822010,A,30-40
20080822011,N,20-30
20080822012,NA,
20080822013,A,30-40
20080822014,A,20-30
20080822015,A,
20080822016,A,15-20
20080822017,C,
20080822018,A,20-30
20080822019,A,15-20
20080822020,D,20-30
20080822021,P,15-20
20080822022,A,15-20
20080822023,A,20-30
20080822024,A,20-30
20080822025,A,
20080822026,A,20-30
20080822027,A,20-30
20080822028,A,20-30
20080822029,B,20-30
20080822030,A,30-40
20080822031,A,
20080822032,A,30-40
20080822033,A,40-50
20080822034,F,
20080822035,A,15-20
20080822036,A,30-40
20080822037,B,20-30
20080822038,A,20-30
20080822039,D,15-20
20080822040,A,20-30
20080822041,Q,30-40
20080822042,B,
20080822043,A,20-30
20080822044,A,30-40
20080822045,A,15-20
20080822046,B,30-40
20080822047,A,
20080822048,A,20-30
20080822049,A,
20080822050,A,15-20
20080822051,A,
20080822052,A,20-30
20080822053,A,15-20
20080822054,A,
20080822055,A,
20080822056,A,30-40
20080822057,A,
20080822058,A,
20080822059,A,
20080822060,B,
20080822061,A,15-20
20080822062,A,
20080822063,A,30-40
20080822064,A,15-20
20080822065,A,20-30
20080822066,A,20-30
20080822067,A,30-40
20080822068,A,
20080822069,Other,20-30
20080822070,D,20-30
20080822071,A,
20080822072,A,20-30
20080822073,A,
20080822074,A,
20080822075,A,
20080822076,Other,20-30
20080822077,A,20-30
20080822078,A,
20080822079,A,20-30
20080822080,B,
20080822081,B,60-70
20080822082,A,50-60
20080822083,A,30-40
20080822084,A,Less tha 15
20080822085,A,
20080822086,B,30-40
20080822087,A,20-30
20080822088,A,20-30
20080822089,A,50-60
20080822090,B,
20080822091,A,20-30
20080822092,A,20-30
20080822093,A,40-50
20080822094,A,40-50
20080822095,A,50-60
20080822096,A,
20080822097,A,
20080822098,A,20-30
20080822099,D,30-40
20080822100,A,30-40
20080822101,B,20-30
20080822102,A,20-30
20080822103,A,20-30
20080822104,L,20-30
20080822105,A,20-30
20080822106,A,20-30
20080822107,A,Less tha 15
20080822108,A,
20080822109,A,40-50
20080822110,A,More than 70
20080822111,B,20-30
20080822112,A,
20080822113,A,15-20
20080822114,A,50-60
20080822115,A,30-40
20080822116,A,30-40
20080822117,A,
20080822118,A,30-40
20080822119,A,15-20
20080822120,A,
20080822121,NA,40-50
20080822122,A,30-40
20080822123,A,60-70
20080822124,A,30-40
20080822125,A,30-40
20080822126,A,20-30
20080822127,A,30-40
20080822128,A,40-50
20080822129,B,30-40
20080822130,A,
20080822131,A,20-30
20080822132,A,20-30
20080822133,A,20-30
20080822134,Other,20-30
20080822135,A,
20080822136,A,30-40
20080822137,A,
20080822138,A,20-30
20080822139,A,50-60
20080822140,A,
20080822141,A,15-20
20080822142,A,15-20
20080822143,A,30-40
20080822144,A,30-40
20080822145,A,50-60
20080822146,A,20-30
20080822147,A,30-40
20080822148,A,30-40
20080822149,A,
20080822150,B,30-40
20080822151,A,
20080822152,E,40-50
20080822153,A,
20080822154,A,20-30
20080822155,A,40-50
20080822156,A,20-30
20080822157,A,20-30
20080822158,A,40-50
20080822159,A,60-70
20080822160,B,20-30
20080822161,A,60-70
20080822162,V,20-30
20080822163,B,20-30
20080822164,A,15-20
20080822165,I,20-30
20080822166,A,50-60
20080822167,A,20-30
20080822168,A,20-30
20080822169,A,20-30
20080822170,A,20-30
20080822171,A,
20080822172,A,15-20
20080822173,A,
20080822174,A,40-50
20080822175,A,20-30
20080822176,A,30-40
20080822177,R,20-30
20080822178,A,20-30
20080822179,A,20-30
20080822180,A,20-30
20080822181,NA,
20080822182,A,20-30
20080822183,A,40-50
20080822184,A,
20080822185,A,20-30
20080822186,A,15-20
20080822187,A,15-20
20080822188,A,Less tha 15
20080822189,A,30-40
20080822190,A,
20080822191,A,20-30
20080822192,A,
20080822193,A,
20080822194,A,
20080822195,A,15-20
20080822196,A,
20080822197,A,
20080822198,A,
20080822199,A,15-20
20080822200,P,20-30
20080822201,A,
20080822202,A,
20080822203,A,50-60
20080822204,A,30-40
20080822205,B,
20080822206,A,40-50
20080822207,A,20-30
20080822208,A,
20080822209,A,
20080822210,NA,
20080822211,A,
20080822212,A,15-20
20080822213,A,
20080822214,A,50-60
20080822215,A,20-30
20080822216,A,15-20
20080822217,A,
20080822218,A,30-40
20080822219,A,
20080822220,K,40-50
20080822221,A,20-30
20080822222,A,
20080822223,A,15-20
20080822224,A,30-40
20080822225,A,15-20
20080822226,A,
20080822227,A,30-40
20080822228,A,
20080822229,B,
20080822230,A,
20080822231,A,15-20
20080822232,A,
20080822233,A,20-30
20080822234,A,
20080822235,A,50-60
20080822236,A,20-30
20080822237,A,
20080822238,A,Less tha 15
20080822239,D,
20080822240,A,15-20
20080822241,T,20-30
20080822242,A,30-40
20080822243,A,
20080822244,A,
20080822245,A,50-60
20080822246,NA,
20080822247,A,20-30
20080822248,A,40-50
20080822249,A,20-30
20080822250,A,
20080822251,A,
20080822252,A,
20080822253,A,30-40
20080822254,A,Less tha 15
20080822255,A,
20080822256,A,
20080822257,F,40-50
20080822258,L,20-30
20080822259,NA,
20080822260,A,20-30
20080822261,A,20-30
20080822262,A,
20080822263,A,15-20
20080822264,A,
20080822265,B,Less tha 15
20080822266,NA,
20080822267,A,
20080822268,A,30-40
20080822269,A,
20080822270,A,
20080822271,A,
20080822272,A,40-50
20080822273,A,30-40
20080822274,A,30-40
20080822275,A,15-20
20080822276,A,30-40
20080822277,A,20-30
20080822278,A,20-30
20080822279,A,40-50
20080822280,A,
20080822281,A,
20080822282,A,40-50
20080822283,A,
20080822284,B,
20080822285,A,
20080822286,B,20-30
20080822287,A,
20080822288,A,
20080822289,A,
20080822290,A,20-30
20080822291,A,15-20
20080822292,A,40-50
20080822293,A,
20080822294,D,30-40
20080822295,N,20-30
20080822296,A,15-20
20080822297,A,15-20
20080822298,A,20-30
20080822299,A,
20080822300,A,
20080822301,A,
20080822302,A,30-40
20080822303,A,20-30
20080822304,A,40-50
20080822305,A,
20080822306,A,30-40
20080822307,A,40-50
20080822308,A,20-30
20080822309,A,
20080822310,A,40-50
20080822311,A,40-50
20080822312,A,30-40
20080822313,A,30-40
20080822314,A,40-50
20080822315,A,30-40
20080822316,A,
20080822317,B,30-40
20080822318,A,40-50
20080822319,B,
20080822320,A,30-40
20080822321,A,20-30
20080822322,A,30-40
20080822323,A,
20080822324,A,40-50
20080822325,A,
20080822326,A,15-20
20080822327,A,30-40
20080822328,A,40-50
20080822329,A,30-40
20080822330,A,30-40
20080822331,A,40-50
20080822332,F,
20080822333,A,40-50
20080822334,A,40-50
20080822335,A,30-40
20080822336,A,60-70
20080822337,A,20-30
20080822338,B,30-40
20080822339,A,
20080822340,A,
20080822341,A,30-40
20080822342,R,20-30
20080822343,B,30-40
20080822344,A,50-60
20080822345,A,60-70
20080822346,NA,
20080822347,Other,15-20
20080822348,A,30-40
20080822349,B,
20080822350,A,50-60
20080822351,A,40-50
20080822352,A,40-50
20080822353,A,
20080822354,A,
20080822355,A,40-50
20080822356,A,40-50
20080822357,A,40-50
20080822358,A,30-40
20080822359,A,40-50
20080822360,A,20-30
20080822361,A,20-30
20080822362,A,50-60
20080822363,A,40-50
20080822364,A,40-50
20080822365,B,50-60
20080822366,A,50-60
20080822367,B,30-40
20080822368,A,
20080822369,A,50-60
20080822370,NA,
20080822371,A,30-40
20080822372,A,30-40
20080822373,A,
20080822374,A,
20080822375,A,40-50
20080822376,A,20-30
20080822377,A,30-40
20080822378,A,40-50
20080822379,A,50-60
20080822380,F,30-40
20080822381,A,20-30
20080822382,A,30-40
20080822383,B,20-30
20080822384,A,
20080822385,A,
20080822386,A,40-50
20080822387,A,
20080822388,A,30-40
20080822389,NA,
20080822390,A,40-50
20080822391,A,60-70
20080822392,A,40-50
20080822393,A,40-50
20080822394,A,
20080822395,A,50-60
20080822396,A,20-30
20080822397,A,50-60
20080822398,NA,
20080822399,A,
20080822400,A,
20080822401,A,30-40
20080822402,A,30-40
20080822403,A,30-40
20080822404,A,
20080822405,A,
20080822406,A,
20080822407,A,
20080822408,A,30-40
20080822409,B,50-60
20080822410,B,15-20
20080822411,B,More than 70
20080822412,A,
20080822413,A,40-50
20080822414,A,
20080822415,A,50-60
20080822416,B,30-40
20080822417,B,
20080822418,O,
20080822419,A,30-40
20080822420,B,
20080822421,A,
20080822422,A,
20080822423,A,15-20
20080822424,D,
20080822425,A,
20080822426,A,20-30
20080822427,A,40-50
20080822428,A,20-30
20080822429,A,60-70
